"","Location2","Temperature","Incubator","Well","Hatching","last_check_hatch","L3_ocurrence","last_check_L3","Hatching_L3_BINO","Dead_before_L3","last_check_Mortality","abnormal_cells","Final_day","censored"
"994","Sheep_Mountain","20",2,"e5",6,5,11,10,"NO",NA,NA,"NO",160,"NO"
"995","Sheep_Mountain","20",2,"e7",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"996","Sheep_Mountain","20",2,"e9",6,5,11,10,"NO",NA,NA,"NO",160,"NO"
"997","Sheep_Mountain","20",2,"f10",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"998","Sheep_Mountain","20",2,"f4",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"999","Sheep_Mountain","20",2,"f6",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"1000","Sheep_Mountain","20",2,"f8",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"1001","Sheep_Mountain","25",1,"b10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1002","Sheep_Mountain","25",1,"b4",3,2,12,11,"NO",NA,NA,"NO",160,"NO"
"1003","Sheep_Mountain","25",1,"b6",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"1004","Sheep_Mountain","25",1,"b8",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1005","Sheep_Mountain","25",1,"c3",2,1,8,7,"NO",NA,NA,"NO",160,"NO"
"1006","Sheep_Mountain","25",1,"c5",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"1007","Sheep_Mountain","25",1,"c7",NA,NA,19,17,"YES",NA,NA,"NO",160,"NO"
"1008","Sheep_Mountain","25",1,"c9",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1009","Sheep_Mountain","25",1,"d10",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"1010","Sheep_Mountain","25",1,"d4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1011","Sheep_Mountain","25",1,"d6",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1012","Sheep_Mountain","25",1,"d8",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1013","Sheep_Mountain","25",1,"e3",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1014","Sheep_Mountain","25",1,"e5",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1015","Sheep_Mountain","25",1,"e7",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"1016","Sheep_Mountain","25",1,"e9",NA,NA,11,10,"YES",NA,NA,"NO",160,"NO"
"1017","Sheep_Mountain","25",1,"f10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1018","Sheep_Mountain","25",1,"f4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1019","Sheep_Mountain","25",1,"f6",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1020","Sheep_Mountain","25",1,"f8",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1021","Sheep_Mountain","25",2,"b10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1022","Sheep_Mountain","25",2,"b4",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1023","Sheep_Mountain","25",2,"b6",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"1024","Sheep_Mountain","25",2,"b8",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"1025","Sheep_Mountain","25",2,"c3",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1026","Sheep_Mountain","25",2,"c5",NA,NA,NA,NA,NA,10,9,NA,160,"NO"
"1027","Sheep_Mountain","25",2,"c7",NA,NA,8,7,"YES",NA,NA,"NO",160,"NO"
"1028","Sheep_Mountain","25",2,"c9",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1029","Sheep_Mountain","25",2,"d10",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1030","Sheep_Mountain","25",2,"d4",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1031","Sheep_Mountain","25",2,"d6",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1032","Sheep_Mountain","25",2,"d8",NA,NA,17,15,"YES",NA,NA,"NO",160,"NO"
"1033","Sheep_Mountain","25",2,"e3",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1034","Sheep_Mountain","25",2,"e5",NA,NA,11,10,"YES",NA,NA,"NO",160,"NO"
"1035","Sheep_Mountain","25",2,"e7",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"1036","Sheep_Mountain","25",2,"e9",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"1037","Sheep_Mountain","25",2,"f10",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1038","Sheep_Mountain","25",2,"f4",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1039","Sheep_Mountain","25",2,"f6",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"1040","Sheep_Mountain","25",2,"f8",3,2,9,8,"NO",NA,NA,"NO",160,"NO"
"1041","Sheep_Mountain","30",1,"b10",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1042","Sheep_Mountain","30",1,"b4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1043","Sheep_Mountain","30",1,"b6",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1044","Sheep_Mountain","30",1,"b8",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"1045","Sheep_Mountain","30",1,"c3",2,1,8,7,"NO",NA,NA,"NO",160,"NO"
"1046","Sheep_Mountain","30",1,"c5",NA,NA,17,15,"YES",NA,NA,"NO",160,"NO"
"1047","Sheep_Mountain","30",1,"c7",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1048","Sheep_Mountain","30",1,"c9",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1049","Sheep_Mountain","30",1,"d10",3,2,10,9,"NO",NA,NA,"NO",160,"NO"
"1050","Sheep_Mountain","30",1,"d4",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1051","Sheep_Mountain","30",1,"d6",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1052","Sheep_Mountain","30",1,"d8",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1053","Sheep_Mountain","30",1,"e3",NA,NA,17,15,"YES",NA,NA,"NO",160,"NO"
"1054","Sheep_Mountain","30",1,"e5",NA,NA,13,12,"YES",NA,NA,"NO",160,"NO"
"1055","Sheep_Mountain","30",1,"e7",NA,NA,21,19,"YES",NA,NA,"NO",160,"NO"
"1056","Sheep_Mountain","30",1,"e9",2,1,7,6,"NO",NA,NA,"YES",160,"NO"
"1057","Sheep_Mountain","30",1,"f10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1058","Sheep_Mountain","30",1,"f4",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1059","Sheep_Mountain","30",1,"f6",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"1060","Sheep_Mountain","30",1,"f8",2,1,10,9,"NO",NA,NA,"YES",160,"NO"
"1061","Sheep_Mountain","30",2,"b10",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"1062","Sheep_Mountain","30",2,"b4",2,1,8,7,"NO",NA,NA,"YES",160,"NO"
"1063","Sheep_Mountain","30",2,"b6",6,5,NA,NA,NA,43,41,NA,160,"NO"
"1064","Sheep_Mountain","30",2,"b8",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1065","Sheep_Mountain","30",2,"c3",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"1066","Sheep_Mountain","30",2,"c5",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1067","Sheep_Mountain","30",2,"c7",NA,NA,17,15,"YES",NA,NA,"YES",160,"NO"
"1068","Sheep_Mountain","30",2,"c9",3,2,8,7,"NO",NA,NA,"YES",160,"NO"
"1069","Sheep_Mountain","30",2,"d10",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1070","Sheep_Mountain","30",2,"d4",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"1071","Sheep_Mountain","30",2,"d6",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"1072","Sheep_Mountain","30",2,"d8",NA,NA,13,12,"YES",NA,NA,"NO",160,"NO"
"1073","Sheep_Mountain","30",2,"e3",2,1,8,7,"NO",NA,NA,"NO",160,"NO"
"1074","Sheep_Mountain","30",2,"e5",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1075","Sheep_Mountain","30",2,"e7",2,1,7,6,"NO",NA,NA,"NO",160,"NO"
"1076","Sheep_Mountain","30",2,"e9",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1077","Sheep_Mountain","30",2,"f10",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1078","Sheep_Mountain","30",2,"f4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1079","Sheep_Mountain","30",2,"f6",4,3,7,6,"NO",NA,NA,"YES",160,"NO"
"1080","Sheep_Mountain","30",2,"f8",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1081","Sheep_Mountain","35",1,"b10",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1082","Sheep_Mountain","35",1,"b4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1083","Sheep_Mountain","35",1,"b6",3,2,7,6,"NO",NA,NA,"YES",160,"NO"
"1084","Sheep_Mountain","35",1,"b8",3,2,NA,NA,NA,8,7,NA,160,"NO"
"1085","Sheep_Mountain","35",1,"c3",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1086","Sheep_Mountain","35",1,"c5",2,1,NA,NA,NA,8,7,NA,160,"NO"
"1087","Sheep_Mountain","35",1,"c7",3,2,NA,NA,NA,8,7,NA,160,"NO"
"1088","Sheep_Mountain","35",1,"c9",3,2,7,6,"NO",NA,NA,"YES",160,"NO"
"1089","Sheep_Mountain","35",1,"d10",3,2,NA,NA,NA,31,29,NA,160,"NO"
"1090","Sheep_Mountain","35",1,"d4",2,1,NA,NA,NA,17,15,NA,160,"NO"
"1091","Sheep_Mountain","35",1,"d6",3,2,NA,NA,NA,8,7,NA,160,"NO"
"1092","Sheep_Mountain","35",1,"d8",2,1,NA,NA,NA,8,7,NA,160,"NO"
"1093","Sheep_Mountain","35",1,"e3",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"1094","Sheep_Mountain","35",1,"e5",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1095","Sheep_Mountain","35",1,"e7",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1096","Sheep_Mountain","35",1,"e9",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1097","Sheep_Mountain","35",1,"f10",NA,NA,NA,NA,NA,10,9,NA,160,"NO"
"1098","Sheep_Mountain","35",1,"f4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1099","Sheep_Mountain","35",1,"f6",3,2,10,9,"NO",NA,NA,"YES",160,"NO"
"1100","Sheep_Mountain","35",1,"f8",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"1101","Sheep_Mountain","35",2,"b10",3,2,7,6,"NO",NA,NA,"YES",160,"NO"
"1102","Sheep_Mountain","35",2,"b4",3,2,8,7,"NO",NA,NA,"NO",160,"NO"
"1103","Sheep_Mountain","35",2,"b6",6,5,8,7,"NO",NA,NA,"YES",160,"NO"
"1104","Sheep_Mountain","35",2,"b8",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1105","Sheep_Mountain","35",2,"c3",3,2,7,6,"NO",NA,NA,"NO",160,"NO"
"1106","Sheep_Mountain","35",2,"c5",NA,NA,8,7,"YES",NA,NA,"YES",160,"NO"
"1107","Sheep_Mountain","35",2,"c7",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1108","Sheep_Mountain","35",2,"c9",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1109","Sheep_Mountain","35",2,"d10",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1110","Sheep_Mountain","35",2,"d4",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1111","Sheep_Mountain","35",2,"d6",2,1,8,7,"NO",NA,NA,"YES",160,"NO"
"1112","Sheep_Mountain","35",2,"d8",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1113","Sheep_Mountain","35",2,"e3",6,5,8,7,"NO",NA,NA,"YES",160,"NO"
"1114","Sheep_Mountain","35",2,"e5",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1115","Sheep_Mountain","35",2,"e7",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1116","Sheep_Mountain","35",2,"e9",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1117","Sheep_Mountain","35",2,"f10",2,1,NA,NA,NA,10,9,NA,160,"NO"
"1118","Sheep_Mountain","35",2,"f4",3,2,NA,NA,NA,10,9,NA,160,"NO"
"1119","Sheep_Mountain","35",2,"f6",NA,NA,NA,NA,NA,10,9,NA,160,"NO"
"1120","Sheep_Mountain","35",2,"f8",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1121","Sheep_Mountain","38",1,"b10",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"1122","Sheep_Mountain","38",1,"b4",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1123","Sheep_Mountain","38",1,"b6",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1124","Sheep_Mountain","38",1,"b8",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1125","Sheep_Mountain","38",1,"c3",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1126","Sheep_Mountain","38",1,"c5",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1127","Sheep_Mountain","38",1,"c7",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1128","Sheep_Mountain","38",1,"c9",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1129","Sheep_Mountain","38",1,"d10",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"1130","Sheep_Mountain","38",1,"d4",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"1131","Sheep_Mountain","38",1,"d6",NA,NA,NA,NA,NA,3,2,NA,160,"NO"
"1132","Sheep_Mountain","38",1,"d8",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1133","Sheep_Mountain","38",1,"e3",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1134","Sheep_Mountain","38",1,"e5",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1135","Sheep_Mountain","38",1,"e7",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1136","Sheep_Mountain","38",1,"e9",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"1137","Sheep_Mountain","38",1,"f10",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1138","Sheep_Mountain","38",1,"f4",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1139","Sheep_Mountain","38",1,"f6",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1140","Sheep_Mountain","38",1,"f8",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"1141","Sheep_Mountain","38",2,"b10",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1142","Sheep_Mountain","38",2,"b4",NA,NA,NA,NA,NA,10,9,NA,160,"NO"
"1143","Sheep_Mountain","38",2,"b6",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1144","Sheep_Mountain","38",2,"b8",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1145","Sheep_Mountain","38",2,"c3",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1146","Sheep_Mountain","38",2,"c5",NA,NA,NA,NA,NA,6,5,NA,160,"NO"
"1147","Sheep_Mountain","38",2,"c7",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1148","Sheep_Mountain","38",2,"c9",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1149","Sheep_Mountain","38",2,"d10",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1150","Sheep_Mountain","38",2,"d4",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1151","Sheep_Mountain","38",2,"d6",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1152","Sheep_Mountain","38",2,"d8",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1153","Sheep_Mountain","38",2,"e3",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1154","Sheep_Mountain","38",2,"e5",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1155","Sheep_Mountain","38",2,"e7",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1156","Sheep_Mountain","38",2,"e9",NA,NA,NA,NA,NA,7,6,NA,160,"NO"
"1157","Sheep_Mountain","38",2,"f10",NA,NA,NA,NA,NA,5,4,NA,160,"NO"
"1158","Sheep_Mountain","38",2,"f4",NA,NA,NA,NA,NA,2,1,NA,160,"NO"
"1159","Sheep_Mountain","38",2,"f6",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1160","Sheep_Mountain","38",2,"f8",NA,NA,NA,NA,NA,4,3,NA,160,"NO"
"1161","Sheep_Mountain","5",1,"b10",90,83,NA,NA,NA,NA,NA,NA,160,"YES"
"1162","Sheep_Mountain","5",1,"b4",NA,NA,NA,NA,NA,10,9,NA,160,"NO"
"1163","Sheep_Mountain","5",1,"b6",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"1164","Sheep_Mountain","5",1,"b8",39,37,132,125,"NO",NA,NA,"NO",160,"NO"
"1165","Sheep_Mountain","5",1,"c3",60,56,NA,NA,NA,NA,NA,NA,160,"YES"
"1166","Sheep_Mountain","5",1,"c5",NA,NA,NA,NA,NA,10,9,NA,160,"NO"
"1167","Sheep_Mountain","5",1,"c7",NA,NA,NA,NA,NA,29,27,NA,160,"NO"
"1168","Sheep_Mountain","5",1,"c9",90,83,NA,NA,NA,NA,NA,NA,160,"YES"
"1169","Sheep_Mountain","5",1,"d10",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"1170","Sheep_Mountain","5",1,"d4",NA,NA,NA,NA,NA,27,25,NA,160,"NO"
"1171","Sheep_Mountain","5",1,"d6",45,43,NA,NA,NA,125,118,NA,160,"NO"
"1172","Sheep_Mountain","5",1,"d8",NA,NA,NA,NA,NA,153,146,NA,160,"NO"
"1173","Sheep_Mountain","5",1,"e3",NA,NA,NA,NA,NA,17,15,NA,160,"NO"
"1174","Sheep_Mountain","5",1,"e5",NA,NA,NA,NA,NA,25,23,NA,160,"NO"
"1175","Sheep_Mountain","5",1,"e7",56,53,NA,NA,NA,139,132,NA,160,"NO"
"1176","Sheep_Mountain","5",1,"e9",NA,NA,NA,NA,NA,153,146,NA,160,"NO"
"1177","Sheep_Mountain","5",1,"f10",NA,NA,NA,NA,NA,33,31,NA,160,"NO"
"1178","Sheep_Mountain","5",1,"f4",118,111,NA,NA,NA,NA,NA,NA,160,"YES"
"1179","Sheep_Mountain","5",1,"f6",NA,NA,NA,NA,NA,153,146,NA,160,"NO"
"1180","Sheep_Mountain","5",1,"f8",NA,NA,NA,NA,NA,153,146,NA,160,"NO"
"1181","Sheep_Mountain","5",2,"b10",64,60,NA,NA,NA,NA,NA,NA,160,"YES"
"1182","Sheep_Mountain","5",2,"b4",51,49,125,118,"NO",NA,NA,"NO",160,"NO"
"1183","Sheep_Mountain","5",2,"b6",69,64,NA,NA,NA,NA,NA,NA,160,"YES"
"1184","Sheep_Mountain","5",2,"b8",104,97,NA,NA,NA,NA,NA,NA,160,"YES"
"1185","Sheep_Mountain","5",2,"c3",111,104,NA,NA,NA,NA,NA,NA,160,"YES"
"1186","Sheep_Mountain","5",2,"c5",NA,NA,NA,NA,NA,132,125,NA,160,"NO"
"1187","Sheep_Mountain","5",2,"c7",NA,NA,NA,NA,NA,132,125,NA,160,"NO"
"1188","Sheep_Mountain","5",2,"c9",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"1189","Sheep_Mountain","5",2,"d10",49,47,125,118,"NO",NA,NA,"NO",160,"NO"
"1190","Sheep_Mountain","5",2,"d4",NA,NA,NA,NA,NA,153,146,NA,160,"NO"
"1191","Sheep_Mountain","5",2,"d6",NA,NA,NA,NA,NA,132,125,NA,160,"NO"
"1192","Sheep_Mountain","5",2,"d8",51,49,NA,NA,NA,153,146,NA,160,"NO"
"1193","Sheep_Mountain","5",2,"e3",64,60,NA,NA,NA,153,146,NA,160,"NO"
"1194","Sheep_Mountain","5",2,"e5",69,64,NA,NA,NA,153,146,NA,160,"NO"
"1195","Sheep_Mountain","5",2,"e7",104,97,NA,NA,NA,NA,NA,NA,160,"YES"
"1196","Sheep_Mountain","5",2,"e9",NA,NA,NA,NA,NA,NA,NA,NA,160,"YES"
"1197","Sheep_Mountain","5",2,"f10",47,45,118,111,"NO",NA,NA,"NO",160,"NO"
"1198","Sheep_Mountain","5",2,"f4",97,90,NA,NA,NA,NA,NA,NA,160,"YES"
"1199","Sheep_Mountain","5",2,"f6",76,69,NA,NA,NA,NA,NA,NA,160,"YES"
"1200","Sheep_Mountain","5",2,"f8",83,76,NA,NA,NA,153,146,NA,160,"NO"
"1201","Sheep_River_Colorado","10",1,"b10",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"1202","Sheep_River_Colorado","10",1,"b4",14,12,33,31,"NO",NA,NA,"NO",249,"NO"
"1203","Sheep_River_Colorado","10",1,"b6",29,27,41,39,"NO",NA,NA,"NO",249,"NO"
"1204","Sheep_River_Colorado","10",1,"b8",NA,NA,NA,NA,NA,8,7,NA,249,"NO"
"1205","Sheep_River_Colorado","10",1,"c3",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"1206","Sheep_River_Colorado","10",1,"c5",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"1207","Sheep_River_Colorado","10",1,"c7",17,16,29,27,"NO",NA,NA,"NO",249,"NO"
"1208","Sheep_River_Colorado","10",1,"c9",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"1209","Sheep_River_Colorado","10",1,"d10",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"1210","Sheep_River_Colorado","10",1,"d4",16,15,29,27,"NO",NA,NA,"NO",249,"NO"
"1211","Sheep_River_Colorado","10",1,"d6",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"1212","Sheep_River_Colorado","10",1,"d8",23,21,33,31,"NO",NA,NA,"NO",249,"NO"
"1213","Sheep_River_Colorado","10",1,"e3",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"1214","Sheep_River_Colorado","10",1,"e5",37,35,47,45,"NO",NA,NA,"NO",249,"NO"
"1215","Sheep_River_Colorado","10",1,"e7",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"1216","Sheep_River_Colorado","10",1,"e9",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"1217","Sheep_River_Colorado","10",1,"f10",15,14,29,27,"NO",NA,NA,"NO",249,"NO"
"1218","Sheep_River_Colorado","10",1,"f4",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"1219","Sheep_River_Colorado","10",1,"f6",15,14,29,27,"NO",NA,NA,"NO",249,"NO"
"1220","Sheep_River_Colorado","10",1,"f8",41,39,53,51,"NO",NA,NA,"NO",249,"NO"
"1221","Sheep_River_Colorado","10",2,"b10",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"1222","Sheep_River_Colorado","10",2,"b4",17,16,33,31,"NO",NA,NA,"NO",249,"NO"
"1223","Sheep_River_Colorado","10",2,"b6",16,15,43,41,"NO",NA,NA,"NO",249,"NO"
"1224","Sheep_River_Colorado","10",2,"b8",12,11,27,25,"NO",NA,NA,"NO",249,"NO"
"1225","Sheep_River_Colorado","10",2,"c3",14,12,35,33,"NO",NA,NA,"NO",249,"NO"
"1226","Sheep_River_Colorado","10",2,"c5",14,12,33,31,"NO",NA,NA,"NO",249,"NO"
"1227","Sheep_River_Colorado","10",2,"c7",10,9,27,25,"NO",NA,NA,"NO",249,"NO"
"1228","Sheep_River_Colorado","10",2,"c9",12,11,31,29,"NO",NA,NA,"NO",249,"NO"
"1229","Sheep_River_Colorado","10",2,"d10",15,14,27,25,"NO",NA,NA,"NO",249,"NO"
"1230","Sheep_River_Colorado","10",2,"d4",NA,NA,NA,NA,NA,17,16,NA,249,"NO"
"1231","Sheep_River_Colorado","10",2,"d6",12,11,27,25,"NO",NA,NA,"NO",249,"NO"
"1232","Sheep_River_Colorado","10",2,"d8",14,12,29,27,"NO",NA,NA,"NO",249,"NO"
"1233","Sheep_River_Colorado","10",2,"e3",29,27,49,47,"NO",NA,NA,"NO",249,"NO"
"1234","Sheep_River_Colorado","10",2,"e5",12,11,33,31,"NO",NA,NA,"NO",249,"NO"
"1235","Sheep_River_Colorado","10",2,"e7",11,10,27,25,"NO",NA,NA,"NO",249,"NO"
"1236","Sheep_River_Colorado","10",2,"e9",17,16,35,33,"NO",NA,NA,"NO",249,"NO"
"1237","Sheep_River_Colorado","10",2,"f10",12,11,27,25,"NO",NA,NA,"NO",249,"NO"
"1238","Sheep_River_Colorado","10",2,"f4",14,12,31,29,"NO",NA,NA,"NO",249,"NO"
"1239","Sheep_River_Colorado","10",2,"f6",12,11,29,27,"NO",NA,NA,"YES",249,"NO"
"1240","Sheep_River_Colorado","10",2,"f8",16,15,31,29,"NO",NA,NA,"NO",249,"NO"
"1241","Sheep_River_Colorado","15",1,"b10",6,5,16,15,"NO",NA,NA,"NO",249,"NO"
"1242","Sheep_River_Colorado","15",1,"b4",6,5,14,12,"NO",NA,NA,"NO",249,"NO"
"1243","Sheep_River_Colorado","15",1,"b6",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"1244","Sheep_River_Colorado","15",1,"b8",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"1245","Sheep_River_Colorado","15",1,"c3",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"1246","Sheep_River_Colorado","15",1,"c5",7,6,21,19,"NO",NA,NA,"NO",249,"NO"
"1247","Sheep_River_Colorado","15",1,"c7",8,7,15,14,"NO",NA,NA,"NO",249,"NO"
"1248","Sheep_River_Colorado","15",1,"c9",10,9,16,15,"NO",NA,NA,"NO",249,"NO"
"1249","Sheep_River_Colorado","15",1,"d10",8,7,17,16,"NO",NA,NA,"NO",249,"NO"
"1250","Sheep_River_Colorado","15",1,"d4",7,6,17,16,"NO",NA,NA,"NO",249,"NO"
"1251","Sheep_River_Colorado","15",1,"d6",6,5,16,15,"NO",NA,NA,"NO",249,"NO"
"1252","Sheep_River_Colorado","15",1,"d8",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"1253","Sheep_River_Colorado","15",1,"e3",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"1254","Sheep_River_Colorado","15",1,"e5",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"1255","Sheep_River_Colorado","15",1,"e7",7,6,17,16,"NO",NA,NA,"NO",249,"NO"
"1256","Sheep_River_Colorado","15",1,"e9",7,6,16,15,"NO",NA,NA,"NO",249,"NO"
"1257","Sheep_River_Colorado","15",1,"f10",NA,NA,NA,NA,NA,4,3,NA,249,"NO"
"1258","Sheep_River_Colorado","15",1,"f4",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"1259","Sheep_River_Colorado","15",1,"f6",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"1260","Sheep_River_Colorado","15",1,"f8",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"1261","Sheep_River_Colorado","15",2,"b10",6,5,14,12,"NO",NA,NA,"NO",249,"NO"
"1262","Sheep_River_Colorado","15",2,"b4",7,6,16,15,"NO",NA,NA,"NO",249,"NO"
